ID,COUNTRY,C_ID,TYPE,TYPE2,XCOO,YCOO,XLAEA,YLAEA,ALT,CIA,sand,silt,clay,sand_norm,silt_norm,clay_norm,soiltype,soilclass,climate,MeanTemp,AnnPrec,PM,CEC,pH_CaCl2,TOC,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr,C_tot,S_tot,SiO2,Si_XRF,TiO2,Ti_XRF,Al2O3,Al_XRF,Fe2O3,Fe_XRF,MnO,Mn_XRF,MgO,Mg_XRF,CaO,Ca_XRF,Na2O,Na_XRF,K2O,K_XRF,P2O5,P_XRF,SO3,S_XRF,Cl_XRF,F_XRF,LOI,As_XRF,Ba_XRF,Bi_XRF,Ce_XRF,Co_XRF,Cr_XRF,Cs_XRF,Cu_XRF,Ga_XRF,Hf_XRF,La_XRF,Mo_XRF,Nb_XRF,Ni_XRF,Pb_XRF,Rb_XRF,Sb_XRF,Sc_XRF,Sn_XRF,Sr_XRF,Ta_XRF,Th_XRF,U_XRF,V_XRF,W_XRF,Y_XRF,Zn_XRF,Zr_XRF,208_207,207_208,208_206,206_208,206_207,207_206,SUSCEPTIBILITY,SUSCEPTIBILITY/FE2O3
5146,CZR,2,Ap,ApS,14.5473,49.1358,4652672.417,2901654.385,527,78.1,49,29,19,50.8,30.2,19.1,sL,m,Temp,7.4,739,other,16.3,6.53,1.1,0.0967,13231,9.724,0.001329,1.93,115.2,1.4263,0.3116,2984,0.4019,43.3,28.03,27.57,5.713,23.30,29059,5.012,0.0100,0.04115,0.04917,0.03235,1132,23.105,24.449,2991,1357,0.528,31.8,0.339,31.68,493,36.38,0.00050,0.00162,35.83,0.001220,190,0.2561,2.0612,0.3113,0.7228,16.9,0.0025,0.0414,6.235,53.1,0.2505,1.628,32.3,0.3065,8.83,145.3,1.387,1.68,0.005,65.44,305892,0.801,4802,14.27,75524,5.14,35951,0.177,1371,0.89,5367,0.536,3831,0.48,3561,2.966,24622,0.15,655,0.005,0.002,0.007,0.025,8.77,12,787,1.5,80,29,70,13,18,19,11,40,1,17,37,35,166,2.5,12,2,69,2.5,13,6,83,6,33,172,284,2.472385088,0.404461735,2.093572456,0.477592826,1.181261228,0.846393122,0.147633333,0.028722438
5147,SWE,82,Ap,ApN,14.948,65.7564,4549279.371,4746572.101,503,70.7,39,43,17,39.8,43.5,16.7,sL,m,Spbo,1.8,828,other,9.3,4.93,2.7,0.0587,14073,6.090,0.001191,1.48,41.3,0.1973,0.1952,2962,0.1998,52.2,12.03,24.93,1.101,23.69,27836,3.836,0.0100,0.04142,0.02341,0.01831,1075,18.603,17.804,8003,671,1.024,43.5,0.549,27.68,1755,14.04,0.00050,0.00050,22.17,0.000250,405,0.0736,1.8141,0.5200,0.2247,25.4,0.0025,0.0100,3.802,173.9,0.1180,2.799,22.0,0.0398,7.78,96.4,1.843,3.02,0.031,61.1,285605,0.896,5372,13.62,72084,5.74,40147,0.123,953,2.24,13508,1.107,7912,1.92,14244,2.296,19060,0.47,2051,0.005,0.002,0.01,0.06,10.14,6,466,1.5,72,11,88,6,16,18,12,10,1,17,35,18,107,2.5,16,2,112,2.5,9,6,114,2.5,30,120,252,2.485798094,0.402249213,2.037764516,0.490526935,1.219578811,0.81993763,0.12472426,0.021728965
5148,UKR,223,Ap,ApS,24.2461,48.0937,5375182.375,2877726.302,502,77.7,68,23,10,67.5,22.7,9.8,lS,l,Temp,7.6,746,green,15.5,6.1,2.7,0.1010,18086,25.436,0.001238,3.42,87.5,0.6013,0.2947,3259,0.3559,15.9,8.44,51.88,1.887,20.58,26371,4.445,0.0320,0.04979,0.07086,0.02065,625,7.448,22.741,3569,1546,1.120,30.3,0.575,20.07,1586,32.82,0.00211,0.00050,19.00,0.000916,330,0.5840,3.0892,0.9106,2.4190,25.2,0.0025,0.0476,2.705,31.6,0.2056,0.463,57.1,1.1110,5.91,71.6,1.126,3.23,0.023,69.33,324075,0.567,3399,10,52925,4.37,30565,0.207,1603,0.96,5789,0.587,4195,1.01,7493,1.109,9206,0.418,1824,0.005,0.002,0.009,0.025,11.19,30,267,1.5,53,9,144,7,15,13,8,10,1,11,23,32,62,2.5,8,2,69,2.5,6,4,123,2.5,24,80,203,2.470107488,0.404809724,2.077886569,0.481177939,1.188716626,0.841202946,0.388638481,0.088933291
5149,FRA,120,Ap,ApS,1.9427,46.208,3699863.028,2599798.946,412,65.2,50,37,13,50.4,36.7,12.9,lS,l,Temp,10.2,871,granite,9.1,5.5,1.4,0.0273,16939,53.647,0.000694,2.41,37.1,1.4889,0.8092,1816,0.2094,28.4,8.86,28.49,3.098,11.23,20524,7.157,0.0100,0.09995,0.02046,0.02801,659,15.518,29.413,4764,650,0.328,73.8,0.702,10.72,725,23.18,0.00050,0.00050,16.88,0.001212,188,0.5918,2.4429,0.3250,4.7366,10.7,0.0025,0.0100,4.589,309.6,0.1324,2.490,48.9,0.0730,4.29,50.9,1.035,1.74,0.015,68.36,319541,0.617,3699,12.8,67744,3.39,23711,0.093,720,0.95,5729,0.488,3488,1.4,10386,4.18,34700,0.221,964,0.005,0.002,0.008,0.025,7.16,59,872,1.5,44,10,36,9,8,13,2.5,10,1,14,10,31,180,2.5,8,9,142,2.5,13,7,71,6,20,58,281,2.487551908,0.401942568,2.066223943,0.483796082,1.204222131,0.830297364,0.236252288,0.06969094
5150,HEL,18,Ap,ApS,22.5569,41.0058,5376548.917,2077450.325,26,59.6,50,33,21,48.2,31.5,20.3,sL,m,Medi,14.9,443,other,13.9,6.22,0.8,0.0585,15530,9.903,0.003761,4.12,103.1,0.7378,0.2116,4052,0.2443,28.7,12.96,47.93,1.875,25.13,24320,4.169,0.0407,0.10691,0.03925,0.02717,2403,15.522,10.606,5810,655,0.330,121.2,0.587,44.73,686,25.79,0.00050,0.00050,21.03,0.000854,112,0.4240,4.2449,0.2345,0.9929,21.3,0.0025,0.0100,5.329,566.8,0.2289,0.878,45.1,0.1384,8.60,61.8,4.235,0.97,0.01,64.91,303415,0.849,5090,13.45,71184,5.44,38049,0.124,960,1.94,11699,2.546,18196,2.38,17656,1.959,16263,0.189,825,0.005,0.002,0.011,0.025,5.81,11,504,4,54,20,213,7,21,16,12,37,1,12,53,34,73,2.5,18,2,230,2.5,2.5,5,129,2.5,33,83,285,2.479812779,0.403180166,2.074107749,0.48205488,1.1958344,0.836145887,1.488422796,0.273607132
5151,IRL,3,Ap,ApS,-7.5808,52.8694,3150434.213,3449438.788,98,74,70,23,7,70.3,22.7,7,lS,l,Temp,9.0,889,other,8.7,4.37,2.1,0.0383,8582,6.637,0.000540,4.64,60.7,0.6729,0.1107,1220,0.4710,29.0,6.40,13.78,1.357,10.13,16021,2.195,0.0215,0.11310,0.04653,0.01967,1038,14.765,9.566,1238,867,0.675,27.2,0.162,15.55,809,27.92,0.00050,0.00050,16.10,0.000250,324,0.4647,2.3221,0.8419,0.5255,7.0,0.0025,0.0100,2.143,19.7,0.1553,0.987,14.5,0.0328,9.81,75.1,2.929,2.36,0.025,81.26,379841,0.374,2242,5.35,28315,2.72,19025,0.12,929,0.42,2533,0.224,1601,0.41,3042,1.111,9223,0.197,860,0.005,0.002,0.01,0.025,7.61,8,190,1.5,38,8,40,4,7,7,13,10,1,8,19,28,55,2.5,5,2,29,2.5,2.5,1.5,35,2.5,20,92,234,2.453605868,0.407528724,2.058039232,0.485804525,1.192039559,0.838846652,0.201038396,0.073911175
5152,UNK,95,Ap,ApS,-2.9882,53.2651,3459649.158,3428180.18,40,71.3,57,25,14,59.7,25.9,14.5,lS,l,Temp,9.3,768,other,14.2,5.62,2.4,0.0430,9824,4.904,0.001590,4.80,66.0,0.4752,0.1808,2434,0.3323,17.5,4.82,23.51,1.194,22.66,10793,2.784,0.0100,0.03644,0.09992,0.01310,1147,9.068,16.569,3751,259,0.441,61.8,0.384,15.02,854,47.17,0.00148,0.00050,10.36,0.000845,378,0.4814,1.8530,0.5073,1.5837,8.0,0.0025,0.0212,1.592,51.6,0.0998,0.644,21.5,0.3134,4.00,58.5,1.249,2.82,0.026,77.61,362779,0.455,2728,7.02,37153,2.18,15248,0.043,333,1.02,6151,0.568,4060,0.63,4674,1.649,13689,0.232,1012,0.01,0.004,0.006,0.025,8.36,8,324,1.5,36,6,86,6,22,7,2.5,10,1,8,20,52,59,2.5,6,2,61,2.5,7,3,58,2.5,19,77,273,2.442632838,0.409302221,2.100551286,0.475870334,1.163354573,0.859413065,0.210229265,0.096435443
5153,CRO,23,Ap,ApS,16.2153,43.8739,4821087.557,2327898.746,279,85,31,28,23,38,34.1,27.8,L,s,Temp,13.2,953,chalk,39.2,7.32,3.9,0.1302,28025,15.140,0.001833,9.79,138.8,1.5130,0.3823,79464,1.4924,42.1,14.79,75.78,2.766,33.81,29632,7.410,0.0328,0.34756,0.08067,0.05528,2399,19.949,51.283,4835,919,4.729,86.2,2.228,45.42,395,59.09,0.00050,0.00351,32.07,0.004695,2537,0.9343,5.9005,1.9824,1.6975,141.3,0.0025,0.0748,5.602,131.1,0.6556,5.409,102.8,0.1406,14.29,83.7,15.455,6.74,0.247,41.16,192398,0.716,4292,12.57,66527,5.1,35671,0.131,1015,1.38,8322,11.74,83906,0.36,2671,1.506,12502,0.123,537,0.83,0.3324,0.001,0.08,23.96,17,284,4,96,17,137,8,26,16,8,32,4,16,57,57,91,2.5,13,2,239,2.5,7,9,171,2.5,35,108,195,2.462816564,0.405993039,2.053631421,0.486849076,1.199307908,0.833790447,0.243051351,0.047657128
5154,FRA,13,Ap,ApS,4.1664,49.5014,3898874.814,2948821.844,25,74.7,22,49,24,23,51.6,25.4,L,s,Temp,10.0,710,chalk,17.5,7.28,1.7,0.0457,7306,4.180,0.000945,12.37,38.1,0.3419,0.1141,195366,0.4139,19.6,4.93,16.59,0.820,11.87,10039,1.977,0.0430,0.16734,0.03431,0.00834,2036,13.189,5.860,2103,398,0.194,159.6,0.473,11.67,2063,25.34,0.00050,0.00110,20.09,0.002562,195,0.2207,1.7406,0.4500,2.3928,456.2,0.0069,0.0417,2.111,70.4,0.0809,0.983,19.0,0.0832,9.02,49.9,5.932,8.14,0.005,35.84,167530,0.36,2158,3.88,20535,1.84,12870,0.055,426,0.49,2955,28.16,201260,0.27,2003,0.806,6691,0.487,2125,0.09,0.036,0.001,0.06,27.31,8,140,1.5,46,8,49,1.5,17,3,11,25,1,8,12,33,41,2.5,1,2,482,2.5,2.5,1.5,41,2.5,22,59,268,2.469810084,0.404866372,2.086990835,0.479002719,1.183314764,0.845056044,0.178934046,0.097246764
5155,FIN,126,Ap,ApN,26.5167,66.3833,5057372.457,4895995.218,108,61.6,32,65,18,27.9,56.8,15.4,lZ,m,Spbo,0.3,515,green,11.6,5.73,3,0.0425,16340,4.072,0.001002,2.64,77.9,0.4085,0.1068,3717,0.0852,43.9,13.19,54.69,1.184,27.01,32580,6.200,0.0690,0.10156,0.01547,0.02294,1610,24.401,15.102,9117,729,0.580,194.1,1.479,23.94,809,8.44,0.00201,0.00249,23.41,0.000250,204,0.0909,4.1448,0.4277,0.8301,14.1,0.0025,0.0519,5.866,1090.6,0.1707,2.463,59.4,0.0858,7.44,48.7,4.422,3.3,0.015,58.08,271489,0.723,4334,13.38,70814,6.47,45253,0.132,1022,2.77,16704,2.204,15752,2.67,19808,2.437,20231,0.272,1187,0.02,0.008,0.012,0.025,10.48,3,659,1.5,68,19,98,6,19,16,8,23,1,13,35,14,79,2.5,14,2,176,2.5,2.5,4,105,2.5,23,64,227,2.714698833,0.36835047,1.818750699,0.549765662,1.492442243,0.670019199,0.309617631,0.047854348
5156,SPA,51,Ap,ApS,-0.5675,42.3733,3450934.495,2202074.798,732,78.2,18,46,23,20.7,52.6,26.7,L,s,Medi,10.1,658,chalk,15.3,7.4,0.8,0.0208,10554,5.370,0.000261,6.02,32.6,0.6317,0.2168,151147,0.1829,14.7,6.73,16.50,1.272,10.49,18668,2.645,0.0311,0.07639,0.01776,0.02252,1689,7.263,21.683,5643,354,0.268,88.6,0.156,21.15,477,12.62,0.00050,0.00148,11.63,0.000250,243,0.3717,2.8460,0.3401,0.5142,318.6,0.0025,0.0435,3.369,16.0,0.0880,0.640,15.7,0.0260,7.61,48.8,1.645,5.89,0.005,39.49,184592,0.449,2692,8.07,42711,3.27,22871,0.048,372,1.44,8684,22.11,158020,0.37,2745,1.52,12618,0.121,528,0.11,0.0441,0.001,0.06,22.61,5,215,1.5,49,6,51,7,10,10,8,22,1,10,20,12,68,2.5,7,2,368,2.5,7,5,72,2.5,23,58,146,2.484033584,0.402530745,2.077344683,0.48128059,1.19559389,0.836399937,0.071670688,0.021917641
5157,POL,2,Ap,ApN,16.5829,54.4693,4747241.14,3504211.616,9,67,42,42,16,42,42.2,15.8,sL,m,Temp,8.4,656,other,8.4,4.09,1,0.0235,8414,4.615,0.000100,4.61,51.9,0.3302,0.1296,1101,0.1992,31.7,7.13,15.42,0.781,8.89,14053,2.728,0.0366,0.05556,0.01630,0.02117,1154,15.277,9.349,2017,648,0.296,27.7,0.462,9.39,340,17.68,0.00242,0.00050,17.45,0.000250,159,0.1629,1.8653,0.4285,0.5912,4.9,0.0025,0.0100,2.747,124.9,0.1210,0.735,24.1,0.1211,5.59,35.1,1.027,1.32,0.013,80.38,375727,0.485,2908,7.38,39059,2.45,17136,0.078,604,0.57,3437,0.467,3338,0.82,6083,2.105,17475,0.103,450,0.005,0.002,0.007,0.025,4.88,5,395,1.5,46,7,46,1.5,6,8,12,25,1,11,12,20,73,2.5,7,2,68,2.5,2.5,1.5,50,2.5,23,45,358,2.507455125,0.3986628,1.981517574,0.504574778,1.265729654,0.789921307,0.097867511,0.039945923
5158,POL,54,Ap,ApN,23.0314,52.5414,5199682.636,3349265.451,141,63.2,99,2,1,96.5,2.4,1.1,S,ll,BoTe,7.0,561,quartz,4.4,4.11,0.6,0.0091,2345,0.976,0.000337,1.31,12.1,0.2124,0.0385,181,0.0902,8.6,1.09,3.07,0.238,1.75,2517,0.774,0.0100,0.00500,0.00918,0.00677,244,4.652,1.927,293,252,0.103,5.8,0.116,2.09,319,6.45,0.00050,0.00100,4.15,0.000250,70,0.0812,0.3738,0.1797,0.1634,1.9,0.0025,0.0100,0.690,44.0,0.0334,0.225,5.5,0.0301,1.14,12.3,0.155,0.71,0.005,91.84,429296,0.198,1187,3,15878,0.69,4826,0.043,333,0.13,784,0.186,1329,0.34,2522,1.095,9090,0.093,406,0.005,0.002,0.007,0.025,2.22,1.5,215,1.5,10,4,16,1.5,2.5,1,2.5,10,1,4,3,14,34,2.5,3,2,37,2.5,2.5,1.5,14,2.5,10,19,315,2.525839622,0.395934299,2.063885738,0.484411613,1.224733307,0.816564595,0.080368712,0.116476394
5159,GER,32,Ap,ApN,13.1667,52.8333,4534349.862,3307376.315,30,61.5,106,8,1,92.1,7.1,0.9,S,ll,Temp,8.7,573,quartz,3.4,4.28,1.2,0.0161,1605,1.313,0.000691,1.22,21.3,0.0813,0.0443,582,0.1298,11.0,0.28,3.96,0.199,2.83,1674,0.635,0.0235,0.00500,0.02760,0.00520,188,7.026,0.909,124,44,0.134,8.4,0.272,0.73,479,11.64,0.00132,0.00050,1.96,0.000250,136,0.1391,0.2318,0.2003,0.3541,17.1,0.0025,0.0100,0.293,28.0,0.0341,0.350,5.2,0.1833,1.56,10.4,0.163,1.6,0.01,91.75,428875,0.198,1187,2.41,12755,0.41,2868,0.013,101,0.05,302,0.212,1515,0.37,2745,0.834,6923,0.13,567,0.005,0.002,0.008,0.025,3.46,1.5,189,1.5,10,1.5,16,1.5,2.5,1,10,10,1,6,1.5,15,25,2.5,1,2,47,2.5,2.5,1.5,7,2.5,9,15,294,2.464924595,0.405657701,2.076922887,0.481365929,1.187125836,0.842465639,0.034806596,0.084894136
5161,PTG,9,Ap,ApS,-7.55,40.9,2850571.394,2149503.871,665,61,49,12,11,68.5,16.4,15,sL,m,Medi,12.4,1214,granite,4.2,4.04,0.8,0.0157,9722,2.788,0.000693,0.58,20.0,1.6585,1.2366,262,0.0310,29.9,1.04,1.81,5.321,4.58,8834,4.511,0.0200,0.00500,0.01418,0.00671,617,15.148,41.594,767,219,0.186,32.4,1.172,1.01,257,7.41,0.00128,0.00050,33.82,0.000784,88,0.0455,0.7954,0.2325,3.9189,2.7,0.0025,0.0100,5.278,117.9,0.2533,5.774,3.5,0.1280,4.59,34.1,0.216,0.87,0.005,69.95,326974,0.198,1187,15.36,81293,1.72,12030,0.038,294,0.26,1568,0.197,1408,2.19,16247,5.745,47692,0.116,506,0.005,0.002,0.001,0.025,4.21,3,365,1.5,57,4,2,18,2.5,24,8,31,1,20,1.5,33,352,2.5,6,17,43,2.5,15,8,10,2.5,31,47,187,2.52181807,0.396495629,1.819308204,0.549609468,1.386391863,0.721113628,0.059340593,0.034500345
5162,CZR,24,Ap,ApS,17.3008,49.9497,4844049.548,3007962.823,534,70,33,50,18,32.9,49,18.2,sL,m,Temp,6.1,715,other,14.4,6.71,1.4,0.0354,12200,6.663,0.000329,2.95,77.2,0.7103,0.2004,4493,0.3579,43.7,8.91,23.98,1.546,11.71,17355,3.473,0.0100,0.03884,0.04258,0.02138,1189,23.698,14.796,2595,554,0.309,30.6,0.435,16.71,524,24.02,0.00050,0.00050,13.80,0.001114,186,0.4731,2.0050,0.3990,0.8012,13.0,0.0025,0.0355,4.788,105.3,0.1287,0.931,23.8,0.1711,6.17,56.6,1.821,1.83,0.018,72.91,340810,0.729,4370,10.33,54672,3.25,22732,0.084,651,0.79,4764,0.898,6418,1.19,8828,2.29,19010,0.15,655,0.04,0.016,0.006,0.025,7.08,8,525,1.5,67,12,77,4,10,12,11,33,1,15,19,29,89,2.5,8,2,76,2.5,13,1.5,68,2.5,31,70,387,2.483418308,0.402674681,2.06956694,0.483096262,1.20050123,0.832868434,0.115471335,0.035529642
5163,FRA,51,Ap,ApS,0.2494,48.3377,3600211.314,2850401.489,154,76.4,29,46,21,30.5,48.2,21.3,sL,m,Temp,10.2,715,loess,24.4,7.08,1.8,0.0394,16390,10.081,0.001067,6.87,78.6,1.0301,0.1979,22058,0.3302,39.9,7.85,32.17,2.096,10.74,22521,4.383,0.0785,0.19059,0.02875,0.02071,2408,23.942,13.971,2522,441,1.067,68.7,0.743,20.29,605,16.74,0.00180,0.00199,21.70,0.000250,285,0.3458,3.8469,0.4476,0.9608,49.4,0.0025,0.0100,5.025,96.8,0.2203,0.850,34.4,0.0725,16.40,53.1,6.313,2.81,0.005,68.67,320990,0.751,4502,8.85,46839,3.84,26858,0.067,519,0.67,4040,3.444,24614,0.67,4970,1.513,12560,0.164,716,0.09,0.036,0.001,0.025,10.91,11,290,4,68,9,81,8,8,10,11,38,1,15,24,20,68,2.5,10,2,95,2.5,9,1.5,78,2.5,42,67,489,2.495363629,0.400770552,2.06354946,0.484508989,1.209630283,0.826703964,0.215509052,0.056122149
5164,SPA,99,Ap,ApS,-0.9453,40.9136,3398421.866,2046251.83,1044,82.5,82,15,8,77.7,14.6,7.7,lS,l,Medi,10.0,474,chalk,13.7,7.57,0.4,0.0081,4259,4.596,0.000455,4.40,42.0,0.3020,0.1185,84060,0.0913,20.2,3.59,6.34,0.720,4.41,7703,1.383,0.0513,0.02778,0.01104,0.00729,819,10.732,4.147,1148,160,0.139,21.3,0.189,5.99,162,8.78,0.00050,0.00050,6.87,0.000546,85,0.3431,1.1068,0.2854,0.4693,39.7,0.0025,0.0100,3.354,34.6,0.0539,0.650,9.0,0.1070,4.74,10.8,1.187,3.43,0.005,68,317859,0.388,2326,3.56,18841,1.47,10282,0.025,194,0.31,1869,12.62,90195,0.03,223,0.653,5421,0.051,223,0.03,0.012,0.001,0.025,12.58,5,129,1.5,54,6,18,4,2.5,3,5,10,1,8,6,9,31,2.5,1,2,55,2.5,2.5,1.5,26,2.5,24,20,232,2.500571163,0.399913783,2.087296155,0.479030868,1.198194611,0.834442342,0.041927801,0.028522313
5165,POL,84,Ap,ApN,20.5129,51.4388,5049084.798,3200102.422,166,63.1,89,9,5,86,9,5,S,ll,Temp,7.6,559,quartz,2.8,3.82,1.3,0.0161,3791,2.047,0.000825,2.31,21.1,0.1658,0.0760,368,0.1512,11.4,2.11,5.91,0.384,3.42,4343,1.198,0.0100,0.02081,0.01359,0.00618,664,5.718,3.624,705,224,0.133,10.0,0.190,3.33,337,13.36,0.00222,0.00050,8.67,0.000250,135,0.1474,0.6799,0.2437,0.3271,2.8,0.0025,0.0100,0.691,54.4,0.0667,0.302,7.9,0.0393,2.20,24.4,0.275,1.29,0.011,89.98,420602,0.209,1253,3.37,17836,0.9,6295,0.029,225,0.19,1146,0.186,1329,0.35,2596,1.067,8858,0.089,388,0.005,0.002,0.004,0.025,3.44,1.5,207,1.5,23,6,19,1.5,2.5,3,2.5,10,1,6,1.5,18,36,2.5,1,2,35,2.5,2.5,1.5,22,2.5,10,29,185,2.489016529,0.40175376,2.060012721,0.48539309,1.20826197,0.827478319,0.049242721,0.054714135
5166,GER,98,Ap,ApS,11.4167,50.25,4422042.532,3016291.701,351,74,38,36,22,39.9,37.3,22.8,sL,m,Temp,7.1,730,schist,25,7.25,2.2,0.0724,18998,11.341,0.002669,10.07,161.4,1.2245,0.4448,23879,1.0187,57.9,17.61,31.87,1.213,32.84,36029,5.272,0.0562,0.22767,0.07364,0.04195,3998,26.335,21.088,4746,3018,0.737,71.2,0.797,41.40,2057,49.04,0.00050,0.00231,24.71,0.002101,412,0.5489,4.4237,0.5472,1.4287,50.5,0.0025,0.0418,6.328,86.3,0.2481,1.045,36.0,0.1152,15.57,122.2,8.807,3.2,0.029,59.6,278594,0.759,4550,11.17,59117,5.98,41826,0.39,3020,1.23,7417,3.791,27094,0.55,4080,2.784,23111,0.506,2208,0.12,0.0481,0.004,0.09,12.69,15,431,1.5,83,19,89,8,28,12,10,43,1,17,49,45,95,2.5,10,2,107,2.5,12,3,92,7,39,142,393,2.472058471,0.404468033,2.066897047,0.483719905,1.195930985,0.835984367,0.467168012,0.078121741
5167,NOR,104,Ap,ApN,8.4625,58.7425,4231815.173,3961122.985,165,59.6,62,54,3,52.1,45.4,2.5,zS,ll,BoTe,6.2,1040,org,35.2,5.19,20,0.0227,5233,0.974,0.000473,1.66,20.7,0.4427,0.0919,6263,0.2008,36.4,0.76,6.47,0.145,12.92,3931,1.902,0.0549,0.05983,0.03904,0.02021,393,23.613,0.498,937,48,0.416,51.4,3.965,2.13,889,15.51,0.00050,0.00143,1.33,0.000501,1246,0.2062,1.6014,0.7336,1.1411,69.0,0.0335,0.0100,2.191,580.7,0.0379,4.265,11.3,0.0913,13.89,16.4,2.048,27.5,0.098,39.27,183563,0.366,2194,6.92,36624,0.96,6715,0.018,139,0.3,1809,1.642,11735,1.59,11796,1.909,15848,0.26,1135,0.04,0.016,0.006,0.025,46.55,1.5,353,1.5,53,4,10,1.5,10,11,9,10,1,9,5,17,70,2.5,4,2,157,2.5,7,3,26,2.5,29,20,302,2.50173289,0.399697763,1.97992427,0.504785343,1.262851021,0.791863691,0.040141974,0.041814556
5168,FIN,100,Ap,ApN,27.3333,64.35,5153387.617,4686678.892,129,66.7,41,54,20,35.6,47.2,17.2,sL,m,Spbo,1.4,546,green,10.1,4.4,1.7,0.0243,19721,1.835,0.000977,3.24,86.8,0.4787,0.1194,3714,0.1037,40.3,13.57,51.19,1.510,33.28,28387,7.630,0.0575,0.08204,0.02169,0.03465,2282,23.385,22.662,8372,529,0.554,259.0,2.348,24.03,1187,10.33,0.00454,0.00154,29.70,0.000535,233,0.1168,4.8942,0.3982,0.9961,38.2,0.0025,0.0100,5.369,1502.4,0.1944,1.804,56.5,0.1052,6.36,76.6,5.393,3.08,0.021,59.15,276490,0.773,4634,14.09,74571,5.73,40078,0.104,805,2.47,14895,1.894,13536,2.52,18695,2.675,22206,0.332,1449,0.005,0.002,0.01,0.025,9.92,3,691,1.5,48,18,89,1.5,30,18,2.5,10,1,13,36,17,101,2.5,12,2,196,2.5,8,1.5,104,2.5,20,94,179,2.594565307,0.385337656,1.869727537,0.534765876,1.387445571,0.720650471,0.277582516,0.04844372
5169,FRA,72,Ap,ApS,-1.648,47.6969,3450281.121,2800252.196,36,81,53,26,18,54.3,27.3,18.4,sL,m,Temp,11.4,738,other,6.4,4.18,1.5,0.0408,10360,7.609,0.001735,2.64,65.8,0.9054,0.2202,571,0.1576,37.7,19.89,18.18,1.280,25.65,25562,3.576,0.0271,0.06237,0.03338,0.02279,793,18.690,20.432,877,875,0.491,26.8,0.163,13.45,812,27.55,0.00050,0.00050,11.75,0.000250,204,0.7475,2.0869,0.6487,1.1542,18.6,0.0025,0.0100,3.431,30.2,0.0887,1.108,20.4,0.0733,5.80,60.5,1.709,1.73,0.015,70.79,330900,1.021,6121,12.21,64622,4.38,30635,0.129,999,0.45,2714,0.119,850,0.26,1929,2.256,18728,0.239,1043,0.005,0.002,0.001,0.025,7.88,10,562,1.5,116,19,73,7,26,15,14,36,1,20,21,32,98,2.5,12,2,68,2.5,17,1.5,100,2.5,39,77,311,2.478758579,0.403404983,2.097857663,0.476605419,1.181971169,0.845910764,0.47479445,0.108400559
5170,SPA,173,Ap,ApS,-4.9447,37.7333,3003171.503,1757604.241,190,91.2,49,27,19,51.6,28.3,20.2,sL,m,Medi,17.6,639,green,6.3,4.62,,0.0145,14440,15.041,0.000834,1.05,50.9,0.8615,0.2032,595,0.0195,29.9,10.69,73.93,1.541,13.24,33665,5.871,0.0358,0.03610,0.03268,0.03974,710,10.785,6.628,498,665,0.924,21.0,0.193,10.46,362,25.28,0.00050,0.00050,15.38,0.000250,65,0.6615,3.7791,0.4272,0.8932,4.1,0.0025,0.0100,4.649,62.3,0.0889,0.824,63.0,0.0849,5.60,11.7,1.878,0.47,0.005,78.87,368669,0.484,2902,8.34,44140,5.61,39238,0.085,658,0.22,1327,0.093,665,0.06,445,0.557,4624,0.111,484,0.005,0.002,0.008,0.025,5.36,18,125,1.5,59,13,99,5,12,10,9,10,1,12,21,24,41,2.5,7,2,25,2.5,8,1.5,89,2.5,21,27,331,2.475217584,0.403981564,2.085975326,0.479387408,1.186802703,0.842600296,0.148304158,0.026435679
5171,HEL,37,Ap,ApS,21.8839,39.7075,5341079.732,1926084.67,500,61.7,69,20,8,71.5,20.3,8.3,lS,l,Medi,13.3,665,other,6.3,4.44,0.8,0.0071,7866,2.098,0.000818,0.78,89.3,0.5434,0.0876,745,0.0686,29.7,8.33,12.57,0.593,7.48,8420,2.372,0.0100,0.00500,0.01315,0.01671,1319,13.408,4.354,759,537,0.291,27.8,0.624,11.87,246,16.56,0.00050,0.00050,14.61,0.000250,109,0.1175,1.4829,0.2357,0.5055,16.4,0.0025,0.0100,3.156,162.1,0.1276,1.339,17.0,0.0290,4.54,18.4,0.599,1.04,0.01,72.49,338847,0.419,2512,13.18,69755,2.21,15457,0.091,705,0.42,2533,0.815,5825,3.54,26262,2.19,18180,0.08,349,0.005,0.002,0.005,0.025,4.3,3,702,1.5,78,11,83,1.5,6,13,2.5,34,1,12,18,22,62,2.5,5,2,234,2.5,8,3,43,2.5,22,34,202,2.485182193,0.402360616,2.077408195,0.481298723,1.1967752,0.835486875,0.369072766,0.167001251
